context_path,absolute_path,n_rows,n_cols,table_missing_ratio,n_numeric_cols_est,n_cols_mostly_empty,avg_col_cardinality,median_col_cardinality,avg_cell_length,has_duplicate_column_names,duplicate_column_names
csv/202-csv/231.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\231.csv,12,5,0.083333,2,0,10.2,11.0,6.291,False,
csv/203-csv/536.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\536.csv,20,9,0.0,1,1,15.111,17.0,5.013,False,
csv/203-csv/830.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\830.csv,24,1,0.0,0,0,24.0,24.0,59.417,False,
csv/204-csv/35.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\35.csv,14,4,0.017857,1,0,7.25,6.5,3.959,False,
csv/203-csv/769.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\769.csv,29,5,0.0,2,1,20.6,26.0,33.088,False,
csv/200-csv/31.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\31.csv,10,10,0.0,2,3,3.1,2.0,9.87,False,
csv/203-csv/399.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\399.csv,11,7,0.0,3,0,9.714,11.0,9.013,False,
csv/204-csv/781.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\781.csv,7,10,0.0,1,1,3.8,3.0,11.643,False,
csv/202-csv/294.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\294.csv,9,25,0.0,9,1,5.08,5.0,4.213,False,
csv/203-csv/55.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\55.csv,13,6,0.102564,1,1,6.5,6.0,8.936,False,
csv/204-csv/793.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\793.csv,11,5,0.0,2,0,6.0,5.0,9.036,False,
csv/204-csv/593.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\593.csv,11,5,0.0,0,0,8.2,9.0,12.339,False,
csv/204-csv/81.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\81.csv,92,6,0.001812,2,0,81.333,87.5,6.921,False,
csv/203-csv/109.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\109.csv,20,5,0.16,3,0,10.0,8.0,22.24,False,
csv/204-csv/375.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\375.csv,23,9,0.0,2,0,11.667,12.0,12.246,False,
csv/204-csv/770.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\770.csv,13,7,0.0,1,0,10.571,11.0,17.341,False,
csv/204-csv/985.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\985.csv,8,7,0.0,0,0,5.714,7.0,6.071,False,
csv/204-csv/561.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\561.csv,35,7,0.085714,1,1,15.429,9.0,5.841,False,
csv/204-csv/546.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\546.csv,14,4,0.0,1,0,9.0,9.5,8.554,False,
csv/203-csv/836.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\836.csv,8,6,0.0,1,0,5.667,6.5,15.196,False,
csv/203-csv/777.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\777.csv,7,5,0.0,1,0,6.0,7.0,12.371,False,
csv/203-csv/231.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\231.csv,17,4,0.014706,1,0,9.5,8.5,3.976,False,
csv/204-csv/850.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\850.csv,44,10,0.0,0,0,30.1,32.0,21.627,False,
csv/203-csv/24.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\24.csv,8,5,0.0,0,0,6.4,7.0,15.1,False,
csv/204-csv/145.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\145.csv,37,8,0.0,1,0,28.125,34.5,11.733,False,
csv/200-csv/1.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\1.csv,31,4,0.0,1,1,20.25,23.5,10.766,False,
csv/203-csv/724.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\724.csv,32,6,0.0,5,0,13.167,7.5,2.24,False,
csv/203-csv/157.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\157.csv,8,5,0.0,1,1,5.2,6.0,10.0,False,
csv/204-csv/913.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\913.csv,27,7,0.0,1,0,15.143,13.0,14.074,False,
csv/204-csv/443.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\443.csv,17,6,0.0,1,0,15.833,17.0,9.961,False,
csv/204-csv/267.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\267.csv,22,5,0.0,1,0,14.4,17.0,9.354,False,
csv/204-csv/785.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\785.csv,10,6,0.0,5,0,8.5,9.0,2.4,False,
csv/203-csv/531.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\531.csv,49,6,0.0,0,0,37.167,39.0,11.242,False,
csv/203-csv/446.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\446.csv,10,7,0.0,1,0,7.571,9.0,8.357,False,
csv/203-csv/855.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\855.csv,8,6,0.0,0,1,4.5,4.5,17.753,False,
csv/204-csv/666.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\666.csv,8,6,0.0,0,0,8.0,8.0,12.812,False,
csv/203-csv/14.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\14.csv,18,7,0.0,1,0,11.0,12.0,8.968,False,
csv/204-csv/351.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\351.csv,9,6,0.0,0,0,6.333,5.5,37.859,False,
csv/204-csv/927.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\927.csv,20,6,0.033333,1,0,11.333,10.5,25.406,False,
csv/203-csv/788.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\788.csv,18,5,0.0,1,0,15.0,16.0,11.511,False,
csv/204-csv/449.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\449.csv,14,1,0.0,0,0,14.0,14.0,54.571,False,
csv/201-csv/3.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\3.csv,10,14,0.0,0,0,10.0,10.0,7.879,False,
csv/203-csv/837.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\837.csv,30,6,0.0,3,1,22.667,27.0,19.611,False,
csv/204-csv/186.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\186.csv,12,4,0.041667,1,0,7.0,6.5,4.604,False,
csv/203-csv/573.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\573.csv,10,5,0.0,1,0,9.2,10.0,8.98,False,
csv/204-csv/526.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\526.csv,16,8,0.0,2,0,11.5,13.0,7.289,False,
csv/204-csv/587.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\587.csv,9,6,0.0,0,1,6.833,8.0,15.578,False,
csv/204-csv/691.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\691.csv,10,7,0.0,0,0,6.286,6.0,6.967,False,
csv/204-csv/396.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\396.csv,18,6,0.0,5,0,9.667,8.5,2.352,False,
csv/203-csv/806.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\806.csv,45,4,0.0,1,0,37.25,37.0,51.63,False,
csv/203-csv/838.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\838.csv,8,5,0.0,1,0,8.0,8.0,103.35,False,
csv/203-csv/823.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\823.csv,10,5,0.0,1,0,8.8,9.0,19.334,False,
csv/204-csv/532.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\532.csv,10,4,0.025,1,0,6.0,5.5,3.508,False,
csv/204-csv/314.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\314.csv,10,11,0.0,9,1,6.727,7.0,4.264,False,
csv/203-csv/204.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\204.csv,67,7,0.0,1,1,31.429,31.0,19.853,False,
csv/204-csv/53.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\53.csv,27,1,0.0,0,0,27.0,27.0,105.889,False,
csv/204-csv/935.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\935.csv,13,6,0.0,1,1,9.0,12.5,10.397,False,
csv/203-csv/379.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\379.csv,19,6,0.0,1,1,10.833,11.5,42.467,False,
csv/203-csv/532.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\532.csv,27,16,0.0,8,0,14.188,14.5,10.062,False,
csv/203-csv/313.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\313.csv,20,6,0.0,0,0,14.833,16.5,14.227,False,
csv/203-csv/430.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\430.csv,12,7,0.0,5,0,11.286,12.0,4.702,False,
csv/203-csv/783.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\783.csv,11,4,0.0,1,0,6.75,6.0,4.75,False,
csv/203-csv/35.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\35.csv,31,5,0.0,1,1,21.0,27.0,6.848,False,
csv/203-csv/717.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\717.csv,13,5,0.0,2,0,9.2,11.0,17.984,False,
csv/204-csv/831.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\831.csv,237,1,0.0,0,0,237.0,237.0,159.802,False,
csv/204-csv/207.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\207.csv,17,5,0.0,1,0,16.8,17.0,9.365,False,
csv/204-csv/990.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\990.csv,7,6,0.0,0,0,6.833,7.0,8.834,False,
csv/204-csv/882.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\882.csv,18,5,0.0,1,0,10.6,11.0,16.439,False,
csv/204-csv/595.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\595.csv,21,6,0.0,5,0,9.0,5.5,2.437,False,
csv/203-csv/229.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\229.csv,26,5,0.0,1,0,22.8,26.0,10.577,False,
csv/203-csv/67.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\67.csv,10,10,0.0,9,0,7.8,8.0,3.11,False,
csv/204-csv/959.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\959.csv,10,7,0.0,3,0,9.571,10.0,10.257,False,
csv/204-csv/202.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\202.csv,16,6,0.0,2,0,9.167,10.0,8.913,False,
csv/203-csv/146.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\146.csv,11,5,0.0,1,0,5.6,5.0,12.982,False,
csv/204-csv/761.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\761.csv,20,6,0.0,5,0,12.667,11.5,2.5,False,
csv/203-csv/401.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\401.csv,36,5,0.0,2,0,34.2,34.0,6.388,False,
csv/204-csv/140.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\140.csv,12,6,0.0,2,0,9.0,9.5,10.667,False,
csv/203-csv/166.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\166.csv,19,8,0.0,6,0,14.5,18.0,4.609,False,
csv/204-csv/459.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\459.csv,30,8,0.0,1,0,20.25,24.5,12.441,False,
csv/203-csv/587.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\587.csv,120,5,0.0,1,0,61.4,52.0,8.48,False,
csv/202-csv/54.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\54.csv,7,9,0.444444,2,5,3.333,3.0,2.58,False,
csv/204-csv/423.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\423.csv,23,4,0.0,0,0,18.5,22.0,22.728,False,
csv/203-csv/677.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\677.csv,11,6,0.0,1,0,8.5,10.0,10.682,False,
csv/203-csv/149.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\149.csv,26,5,0.0,1,0,21.4,24.0,10.662,False,
csv/203-csv/394.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\394.csv,19,4,0.0,1,0,13.75,16.5,10.921,False,
csv/203-csv/461.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\461.csv,17,6,0.009804,2,0,12.667,16.5,9.394,False,
csv/203-csv/818.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\818.csv,14,6,0.0,0,0,11.833,11.5,25.989,False,
csv/204-csv/482.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\482.csv,7,5,0.0,0,0,5.2,6.0,9.629,False,
csv/203-csv/687.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\687.csv,22,7,0.0,1,0,18.571,17.0,20.91,False,
csv/203-csv/759.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\759.csv,11,5,0.0,1,0,9.2,10.0,24.687,False,
csv/204-csv/665.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\665.csv,10,5,0.0,1,0,10.0,10.0,19.28,False,
csv/204-csv/153.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\153.csv,7,16,0.0,0,1,4.625,4.5,2.766,False,
csv/204-csv/378.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\378.csv,24,7,0.005952,1,0,13.143,13.0,10.792,False,
csv/204-csv/683.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\683.csv,182,6,0.0,3,0,151.667,181.5,7.949,False,
csv/203-csv/682.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\682.csv,31,5,0.0,1,0,30.0,31.0,54.142,False,
csv/204-csv/442.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\442.csv,8,7,0.0,2,0,7.857,8.0,10.071,False,
csv/203-csv/754.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\754.csv,9,5,0.0,1,0,7.8,8.0,8.022,False,
csv/203-csv/770.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\770.csv,19,5,0.0,0,0,16.0,18.0,5.347,False,
csv/204-csv/534.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\534.csv,13,8,0.0,1,1,8.875,12.5,8.336,False,
csv/204-csv/745.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\745.csv,11,10,0.0,7,0,9.3,9.0,5.499,False,
csv/204-csv/600.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\600.csv,38,5,0.0,0,0,21.2,22.0,11.889,False,
csv/203-csv/773.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\773.csv,9,5,0.0,1,1,5.4,7.0,14.244,False,
csv/203-csv/56.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\56.csv,19,8,0.013158,4,0,17.875,18.0,7.422,False,
csv/204-csv/762.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\762.csv,8,14,0.0,0,0,7.5,8.0,4.705,False,
csv/203-csv/309.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\309.csv,13,5,0.107692,2,0,8.2,8.0,7.184,False,
csv/204-csv/124.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\124.csv,23,7,0.0,3,1,16.571,21.0,12.056,False,
csv/203-csv/752.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\752.csv,10,5,0.0,2,0,9.8,10.0,7.98,False,
csv/203-csv/418.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\418.csv,12,5,0.0,2,0,9.0,8.0,8.63,False,
csv/203-csv/287.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\287.csv,8,5,0.0,1,0,8.0,8.0,27.5,False,
csv/203-csv/215.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\215.csv,6,6,0.0,1,0,4.167,4.0,9.028,False,
csv/204-csv/30.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\30.csv,44,8,0.005682,2,1,24.25,23.5,15.975,False,
csv/203-csv/827.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\827.csv,18,25,0.002222,0,0,9.8,9.0,2.849,False,
csv/204-csv/968.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\968.csv,12,6,0.0,1,0,7.167,6.5,11.187,False,
csv/203-csv/420.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\420.csv,40,5,0.01,0,0,29.8,28.0,8.696,False,
csv/203-csv/445.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\445.csv,40,8,0.0,3,0,28.5,36.5,9.406,False,
csv/204-csv/123.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\123.csv,11,8,0.0,1,0,9.375,11.0,9.227,False,
csv/204-csv/105.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\105.csv,13,8,0.0,1,1,8.875,12.0,8.442,False,
csv/204-csv/146.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\146.csv,8,5,0.0,2,0,8.0,8.0,6.775,False,
csv/203-csv/220.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\220.csv,14,7,0.0,1,0,9.714,13.0,9.051,False,
csv/203-csv/875.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\875.csv,14,5,0.0,3,0,13.6,14.0,13.528,False,
csv/204-csv/64.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\64.csv,16,5,0.0,2,0,13.2,16.0,6.125,False,
csv/204-csv/553.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\553.csv,69,8,0.0,1,0,34.125,40.0,11.725,False,
csv/204-csv/789.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\789.csv,37,6,0.0,2,1,17.667,18.5,7.537,False,
csv/204-csv/296.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\296.csv,8,6,0.0,4,1,5.5,6.0,6.188,False,
csv/204-csv/85.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\85.csv,46,5,0.0,0,1,29.0,31.0,15.119,False,
csv/203-csv/93.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\93.csv,12,6,0.0,0,0,12.0,12.0,16.07,False,
csv/203-csv/293.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\293.csv,40,1,0.0,0,0,40.0,40.0,144.2,False,
csv/203-csv/364.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\364.csv,21,5,0.0,1,0,8.2,4.0,9.229,False,
csv/203-csv/300.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\300.csv,12,5,0.0,1,0,7.2,7.0,9.424,False,
csv/204-csv/864.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\864.csv,24,7,0.0,2,0,18.143,21.0,13.44,False,
csv/203-csv/426.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\426.csv,11,6,0.393939,1,3,5.5,5.0,7.47,False,
csv/204-csv/494.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\494.csv,13,5,0.0,1,0,13.0,13.0,28.554,False,
csv/203-csv/240.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\240.csv,10,9,0.0,1,0,8.556,10.0,9.156,False,
csv/204-csv/839.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\839.csv,9,5,0.0,0,0,6.8,7.0,17.089,False,
csv/204-csv/333.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\333.csv,13,6,0.0,1,0,7.0,5.0,10.154,False,
csv/204-csv/365.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\365.csv,8,5,0.225,2,1,4.4,4.0,6.593,False,
csv/204-csv/450.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\450.csv,15,6,0.0,1,0,8.667,8.5,9.433,False,
csv/204-csv/576.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\576.csv,8,5,0.0,1,0,6.4,7.0,6.4,False,
csv/204-csv/711.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\711.csv,10,5,0.04,2,0,6.6,6.0,8.887,False,
csv/203-csv/667.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\667.csv,18,5,0.033333,1,1,10.8,11.0,18.054,False,
csv/203-csv/249.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\249.csv,40,5,0.0,2,0,31.8,40.0,7.785,False,
csv/204-csv/103.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\103.csv,10,4,0.0,0,0,5.5,5.5,12.847,False,
csv/203-csv/283.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\283.csv,8,6,0.0,3,0,8.0,8.0,36.333,False,
csv/204-csv/542.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\542.csv,7,7,0.0,0,0,4.714,5.0,6.326,False,
csv/204-csv/941.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\941.csv,14,6,0.0,1,0,12.0,14.0,10.667,False,
csv/203-csv/780.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\780.csv,18,7,0.0,6,0,14.714,15.0,6.467,False,
csv/204-csv/749.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\749.csv,9,6,0.074074,0,1,4.333,5.0,15.296,False,
csv/204-csv/493.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\493.csv,7,5,0.0,0,0,6.4,7.0,13.828,False,
csv/203-csv/449.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\449.csv,22,5,0.0,0,0,15.2,20.0,9.145,False,
csv/203-csv/77.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\77.csv,11,5,0.127273,1,1,6.2,5.0,10.773,False,
csv/203-csv/735.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\735.csv,26,5,0.0,2,0,21.0,25.0,6.361,False,
csv/204-csv/42.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\42.csv,16,6,0.0,1,0,5.667,4.0,8.909,False,
csv/204-csv/704.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\704.csv,34,9,0.0,1,0,27.556,34.0,9.784,False,
csv/203-csv/83.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\83.csv,66,10,0.018182,1,0,50.2,54.0,9.195,False,
csv/204-csv/718.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\718.csv,34,5,0.0,0,2,13.0,7.0,8.641,False,
csv/204-csv/218.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\218.csv,11,10,0.090909,4,1,6.5,5.5,8.545,False,
csv/203-csv/633.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\633.csv,7,5,0.0,1,0,5.4,6.0,16.428,False,
csv/204-csv/768.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\768.csv,11,6,0.0,0,0,11.0,11.0,18.758,False,
csv/203-csv/803.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\803.csv,25,1,0.0,0,0,25.0,25.0,82.28,False,
csv/203-csv/595.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\595.csv,16,6,0.0,2,0,7.333,6.0,9.614,False,
csv/203-csv/860.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\860.csv,200,5,0.0,1,0,164.8,200.0,7.149,False,
csv/204-csv/29.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\29.csv,8,6,0.0,2,1,6.0,6.5,5.917,False,
csv/204-csv/991.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\991.csv,61,12,0.0,4,5,29.667,27.5,6.086,False,
csv/204-csv/966.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\966.csv,19,1,0.0,0,0,19.0,19.0,66.263,False,
csv/204-csv/976.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\976.csv,23,6,0.007246,2,0,17.833,18.5,9.345,False,
csv/203-csv/726.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\726.csv,14,5,0.0,1,0,10.6,11.0,16.489,False,
csv/200-csv/38.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\38.csv,21,3,0.0,0,0,10.333,5.0,9.445,False,
csv/204-csv/606.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\606.csv,62,7,0.0,1,0,53.857,61.0,5.343,False,
csv/203-csv/457.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\457.csv,8,9,0.125,1,0,6.0,6.0,11.691,False,
csv/204-csv/626.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\626.csv,7,5,0.028571,0,1,5.4,7.0,46.343,False,
csv/204-csv/507.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\507.csv,21,5,0.0,1,0,15.6,19.0,13.495,False,
csv/204-csv/684.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\684.csv,23,5,0.008696,1,0,14.4,17.0,38.663,False,
csv/204-csv/147.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\147.csv,27,9,0.004115,1,1,23.0,26.0,9.702,False,
csv/204-csv/389.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\389.csv,256,8,0.000488,2,1,96.25,43.0,8.578,False,
csv/203-csv/273.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\273.csv,10,5,0.0,1,1,6.8,10.0,25.18,False,
csv/204-csv/987.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\987.csv,14,5,0.0,2,0,13.4,14.0,5.457,False,
csv/203-csv/475.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\475.csv,21,6,0.0,1,0,17.667,21.0,14.048,False,
csv/203-csv/336.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\336.csv,27,9,0.0,1,1,22.556,27.0,7.726,False,
csv/204-csv/448.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\448.csv,36,5,0.1,2,0,20.6,23.0,7.219,False,
csv/204-csv/506.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\506.csv,49,5,0.0,4,0,13.6,3.0,5.11,False,
csv/204-csv/291.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\291.csv,22,7,0.0,4,0,19.143,22.0,5.539,False,
csv/204-csv/206.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\206.csv,46,11,0.0,5,0,36.455,46.0,6.46,False,
csv/204-csv/279.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\279.csv,74,5,0.0,2,1,28.8,34.0,6.946,False,
csv/204-csv/408.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\408.csv,16,13,0.514423,1,9,7.231,7.0,3.288,False,
csv/204-csv/525.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\525.csv,39,6,0.0,2,0,13.667,14.5,5.214,False,
csv/204-csv/821.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\821.csv,7,6,0.0,0,0,4.167,4.0,13.338,False,
csv/204-csv/55.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\55.csv,12,8,0.0,0,0,8.25,7.0,10.921,False,
csv/204-csv/58.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\58.csv,10,6,0.0,3,0,6.833,6.5,8.961,False,
csv/203-csv/138.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\138.csv,46,7,0.0,1,0,25.571,29.0,12.127,False,
csv/202-csv/279.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\279.csv,9,4,0.0,1,1,6.5,8.0,13.361,False,
